Site_Summary_ID,Testing Laboratory,Site_Summary_Case,Epizoo,State,County,Site_Summary_Site,Secondary Site Name,Site_Summary_WNS Case Definition,Lat_case,Long_case,GRTS_ID,County Centroid Lat/Long,Site_Summary_DateColl,Site_Summary_DateSub,FinalDate,Site Use,Site Ownership,Site Access,Site Classification,Survey Class,Survey Season,Sample_Results_ID,Sample_Results_Case,SampleID,Sample_Results_Site,Specimen_Type,Species,Additional Sample from Same Bat,On Site Location,Status,Sample_Results_DateColl,Sample_Results_DateSub,WNS Individual Definition,Histo SUM,Pd PCR Sum,Pd Culture SUM
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1333, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1334, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1335, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1336, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1337, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1338, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1339, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1340, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1341, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1342, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1343, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1344, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1345, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1346, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1347, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1348, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1349, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1350, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1351, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1352, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
77,NWHC,30393, ,MT,Beaverhead,Argenta Cave, ,Pd not detected,,,126315,No,6/6/2021,7/7/2021,7/26/2021,Summer Roost,Public,Open-all year,Cave-undeveloped,Active,2020-21,1353, , ,Argenta Cave,Soil,NA, , ,NA,6/6/2021,7/7/2021,Pd not detected,NA,Not Detected,NA
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,774, ,1,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,775, ,2,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,776, ,3,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,777, ,4,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,778, ,5,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,779, ,6,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,780, ,7,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,781, ,8,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,782, ,9,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
97,NWHC,30196, ,MT,Lake,Confederated Salish and Kootenai Tribal lands,Lick Cave,Pd not detected,,,41185, ,3/30/2021,4/13/2021,5/12/2021,Hibernacula,Private,Open-all year,Cave-undeveloped,Active,2020-21,783, ,10,Confederated Salish and Kootenai Tribal lands,Soil,NA, , , ,3/30/2021,4/13/2021,Pd not detected, ,Not Detected, 
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1208, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1209, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1210, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1211, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1212, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1213, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1214, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1215, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1216, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1217, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1218, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
83,NWHC,30346, ,MT,Fallon,Hay Creek, ,Pd present,46.42059,-104.70392,98149,No,6/8/2021,6/16/2021,7/1/2021,Summer Roost,Public,Open-all year,Bridge,Active,2020-21,1219, , ,Hay Creek,Soil,NA, , ,NA,6/8/2021,6/16/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,810, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,813, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,814, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,816, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,817, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,834, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,836, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,842, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,843, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
53,NWHC,30197, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2021,4/14/2021,5/12/2021,Hibernaculum,Public,Gated-seasonal,Cave-show,Active,2020-21,848, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2021,4/14/2021,Pd not detected,NA,Not Detected,NA
13,NWHC,27953, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2017,4/11/2017,4/28/2017,Hibernaculum,Public,Gated-all year,Cave-show,Active,2016-17,97, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2017,4/11/2017,Pd not detected,NA,Not Detected,NT
13,NWHC,27953, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2017,4/11/2017,4/28/2017,Hibernaculum,Public,Gated-all year,Cave-show,Active,2016-17,100, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2017,4/11/2017,Pd not detected,NA,Not Detected,NT
13,NWHC,27953, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2017,4/11/2017,4/28/2017,Hibernaculum,Public,Gated-all year,Cave-show,Active,2016-17,102, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2017,4/11/2017,Pd not detected,NA,Not Detected,NT
13,NWHC,27953, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2017,4/11/2017,4/28/2017,Hibernaculum,Public,Gated-all year,Cave-show,Active,2016-17,104, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2017,4/11/2017,Pd not detected,NA,Not Detected,NT
13,NWHC,27953, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2017,4/11/2017,4/28/2017,Hibernaculum,Public,Gated-all year,Cave-show,Active,2016-17,105, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2017,4/11/2017,Pd not detected,NA,Not Detected,NT
13,NWHC,27953, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/9/2017,4/11/2017,4/28/2017,Hibernaculum,Public,Gated-all year,Cave-show,Active,2016-17,108, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/9/2017,4/11/2017,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,264, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,265, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,266, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,267, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,268, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,269, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,270, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,271, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,272, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,273, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,274, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
19,NWHC,28755, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,5/14/2018,6/12/2018,6/25/2018,Hibernaculum,Public,Gated-all year,Cave-show,Active,2017-18,275, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,5/14/2018,6/12/2018,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,383, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,384, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,385, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,386, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,387, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,388, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,389, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,390, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,391, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,392, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
23,NWHC,29196, ,MT,Jefferson,Lewis and Clark Caverns, ,Pd not detected,,,46917,No,4/5/2019,5/17/2019,6/12/2019,Hibernaculum,Public,Gated-all year,Cave-show,Active,2018-19,395, , ,Lewis and Clark Caverns,Soil,NA, , ,NA,4/5/2019,5/17/2019,Pd not detected,NA,Not Detected,NT
